ID,AREA,DATA,MUN,DIST,CLAS_CEM,CATEG,INSTANC,NOM_TIPO,NOM_PREP,NOME,NOM_ETIQ,NOM_TP_A,NOM_PR_A,NOM_A,NOM_ET_A,ANO,AREA_M2,AREA_HA,AREA_KM2,GESTAO,OBS,FAIXA_AREA
62651,0.01051,232,SAO PAULO,BELEM,VERDE 6,PRACA,MUNICIPAL,PRACA,,ANGELINA L MUCCIOLO,PRACA ANGELINA L MUCCIOLO,Praça,,Angelina L Mucciolo,Praça Angelina L Mucciolo,,10509,1.050966,0.01051,,,1-5 ha
62665,0.014373,233,SAO PAULO,TATUAPE,VERDE 6,PRACA,MUNICIPAL,PRACA,,MANUEL BORGES S NUNES,PRACA MANUEL BORGES S NUNES,Praça,,Manuel Borges S Nunes,Praça Manuel Borges S Nunes,,14373,1.437327,0.014373,,,1-5 ha
62679,0.014491,234,SAO PAULO,TATUAPE,VERDE 6,PRACA,MUNICIPAL,PRACA,,SILVIO ROMERO,PRACA SILVIO ROMERO,Praça,,Sílvio Romero,Praça Sílvio Romero,,14490,1.449068,0.014491,,,1-5 ha
62693,0.02048,235,SAO PAULO,TATUAPE,VERDE 6,PRACA,MUNICIPAL,PRACA,,JOAO FERNANDO DE ALMEIDA PRADO,PRACA JOAO FERNANDO DE ALMEIDA PRADO,Praça,,João Fernando de Almeida Prado,Praça João Fernando de Almeida Prado,,20479,2.04795,0.02048,,,1-5 ha
62707,0.106133,236,SAO PAULO,TATUAPE,VERDE 4,PARQUE URBANO,MUNICIPAL,PARQUE,DO,PIQUERI,PARQUE DO PIQUERI,Parque,do,Piqueri,Parque do Piqueri,1978.0,106133,10.613323,0.106133,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,10-50 ha
62722,0.020397,237,SAO PAULO,TATUAPE,VERDE 6,PARQUE URBANO,MUNICIPAL,PARQUE,DO,TATUAPE,PARQUE DO TATUAPE,Parque,do,Tatuapé,Parque do Tatuapé,2015.0,20396,2.039676,0.020397,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,1-5 ha
62736,0.273679,419,SAO PAULO,VILA FORMOSA,VERDE 3,PARQUE URBANO,MUNICIPAL,PARQUE,,CERET,PARQUE CERET,Parque,,Ceret,Parque Ceret,2008.0,273678,27.367881,0.273679,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),PARQUE EDUCACIONAL RECREATIVO E ESPORTIVO DO TRABALHADOR (1975),10-50 ha
62750,0.078047,238,SAO PAULO,VILA MATILDE,VERDE 5,PARQUE LINEAR,MUNICIPAL,PARQUE,,ARICANDUVA,PARQUE ARICANDUVA,Parque,,Aricanduva,Parque Aricanduva,2012.0,78046,7.804695,0.078047,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,5-10 ha
62764,0.016963,415,SAO PAULO,VILA FORMOSA,VERDE 6,PRACA,MUNICIPAL,PRACA,,MAURO BROCO,PRACA MAURO BROCO,Praça,,Mauro Broco,Praça Mauro Broco,,16963,1.696338,0.016963,,,1-5 ha
62779,0.016183,239,SAO PAULO,VILA MARIA,VERDE 6,PRACA,MUNICIPAL,PRACA,,EDUARDO RABELO,PRACA EDUARDO RABELO,Praça,,Eduardo Rabelo,Praça Eduardo Rabelo,,16183,1.618325,0.016183,,,1-5 ha
62793,0.026322,240,SAO PAULO,VILA MARIA,VERDE 6,PRACA,MUNICIPAL,PRACA,,PRESIDENTE JANIO DA SILVA QUADROS,PRACA PRESIDENTE JANIO DA SILVA QUADROS,Praça,,Presidente Jânio da Silva Quadros,Praça Presidente Jânio da Silva Quadros,,26322,2.632202,0.026322,,INCLUI O PERIMETRO DO CENTRO ESPORTIVO,1-5 ha
62809,0.016771,468,SAO PAULO,VILA MARIA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,16770,1.677086,0.016771,,,1-5 ha
62823,0.013745,241,SAO PAULO,VILA MARIA,VERDE 6,PRACA,MUNICIPAL,PRACA,,NOVO MUNDO,PRACA NOVO MUNDO,Praça,,Novo Mundo,Praça Novo Mundo,,13744,1.374462,0.013745,,,1-5 ha
62837,0.036588,242,SAO PAULO,VILA MARIA,VERDE 6,PRACA,MUNICIPAL,PRACA,,OYENO,PRACA OYENO,Praça,,Oyeno,Praça Oyeno,,36588,3.658806,0.036588,,,1-5 ha
62851,0.020498,243,SAO PAULO,VILA MARIA,VERDE 6,PRACA,MUNICIPAL,PRACA,,GENERAL MILTON TAVARES DE SOUSA,PRACA GENERAL MILTON TAVARES DE SOUSA,Praça,,General Milton Tavares de Sousa,Praça General Milton Tavares de Sousa,,20498,2.049815,0.020498,,,1-5 ha
62865,0.041442,244,SAO PAULO,VILA MARIA,VERDE 5,PARQUE URBANO,MUNICIPAL,PARQUE,,TENENTE BRIGADEIRO FARIA LIMA,PARQUE TENENTE BRIGADEIRO FARIA LIMA,Parque,,Tenente Brigadeiro Faria Lima,Parque Tenente Brigadeiro Faria Lima,2004.0,41441,4.144198,0.041442,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,1-5 ha
62879,0.013543,245,SAO PAULO,VILA MEDEIROS,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,13543,1.354349,0.013543,,COM ESCOLA,1-5 ha
62893,0.021335,246,SAO PAULO,VILA MEDEIROS,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,21334,2.133452,0.021335,,,1-5 ha
62907,0.015153,247,SAO PAULO,VILA MEDEIROS,VERDE 6,PRACA,MUNICIPAL,PRACA,DOS,BOMBEIROS,PRACA DOS BOMBEIROS,Praça,dos,Bombeiros,Praça dos Bombeiros,,15153,1.515317,0.015153,,,1-5 ha
62922,0.030291,248,SAO PAULO,VILA MEDEIROS,VERDE 5,PRACA,MUNICIPAL,PRACA,,SANTA LUISA DE MARILLAC,PRACA SANTA LUISA DE MARILLAC,Praça,,Santa Luísa de Marillac,Praça Santa Luísa de Marillac,,30291,3.029101,0.030291,,,1-5 ha
62936,0.018549,249,SAO PAULO,VILA MEDEIROS,VERDE 6,PRACA,MUNICIPAL,PRACA,DO,CAMINHONEIRO,PRACA DO CAMINHONEIRO,Praça,do,Caminhoneiro,Praça do Caminhoneiro,,18548,1.854888,0.018549,,,1-5 ha
62950,0.023424,250,SAO PAULO,VILA MEDEIROS,VERDE 6,PRACA,MUNICIPAL,PRACA,,PADRE JOAO BOSCO PENIDO BURNIER,PRACA PADRE JOAO BOSCO PENIDO BURNIER,Praça,,Padre João Bosco Penido Burnier,Praça Padre João Bosco Penido Burnier,,23423,2.342398,0.023424,,,1-5 ha
62964,0.013977,251,SAO PAULO,JACANA,VERDE 6,PRACA,MUNICIPAL,PRACA,,COMANDEANTE EDUARDO DE OLIVEIRA,PRACA COMANDEANTE EDUARDO DE OLIVEIRA,Praça,,Comandante Eduardo de Oliveira,Praça Comandante Eduardo de Oliveira,,13976,1.39768,0.013977,,,1-5 ha
62978,0.100016,445,GUARULHOS,GUARULHOS,VERDE 5,PRACA,ESTADUAL,JARDIM,,METROPOLITANO,JARDIM METROPOLITANO,Jardim,,Metropolitano,Jardim Metropolitano,2012.0,100025,10.002594,0.100026,DAEE,,10-50 ha
62993,0.180638,252,SAO PAULO,CANGAIBA,VERDE 4,PARQUE LINEAR,MUNICIPAL,PARQUE,,TIQUATIRA,PARQUE TIQUATIRA,Parque,,Tiquatira,Parque Tiquatira,2008.0,180637,18.063797,0.180638,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,10-50 ha
63009,0.02214,253,GUARULHOS,GUARULHOS,VERDE 6,PARQUE URBANO,MUNICIPAL,PARQUE,,JULIO FRACALANZA,PARQUE JULIO FRACALANZA,Parque,,Júlio Fracalanza,Parque Júlio Fracalanza,,22140,2.21402,0.02214,,,1-5 ha
63023,0.028629,254,GUARULHOS,GUARULHOS,VERDE 5,PRACA,MUNICIPAL,PRACA,,QUARTO CENTENARIO,PRACA QUARTO CENTENARIO,Praça,,Quarto Centenário,Praça Quarto Centenário,,28629,2.862941,0.028629,,,1-5 ha
59830,0.001507,386,SAO PAULO,BELA VISTA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,1506,0.150689,0.001507,,,<0.5 ha
59844,0.003877,385,SAO PAULO,LIBERDADE,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,3877,0.387741,0.003877,,,<0.5 ha
59858,0.019976,382,SAO PAULO,REPUBLICA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,19976,1.997644,0.019976,,,1-5 ha
59872,0.002299,383,SAO PAULO,REPUBLICA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,2298,0.2299,0.002299,,,<0.5 ha
59886,0.014858,202,SAO PAULO,REPUBLICA,VERDE 6,PRACA,MUNICIPAL,PRACA,,DOM JOSE GASPAR,PRACA DOM JOSE GASPAR,Praça,,Dom José Gaspar,Praça Dom José Gaspar,,14858,1.485825,0.014858,,,1-5 ha
59900,0.049124,203,SAO PAULO,REPUBLICA,VERDE 5,PRACA,MUNICIPAL,PARQUE,,ANHANGABAU,PARQUE ANHANGABAU,Parque,,Anhangabaú,Parque Anhangabaú,,49124,4.91242,0.049124,,,1-5 ha
59915,0.012481,381,SAO PAULO,SE,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,12480,1.248098,0.012481,,,1-5 ha
59929,0.002428,384,SAO PAULO,SE,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,2428,0.242835,0.002428,,,<0.5 ha
59943,0.044292,204,SAO PAULO,SE,VERDE 5,PRACA,MUNICIPAL,PRACA,DA,SE,PRACA DA SE,Praça,da,Sé,Praça da Sé,,44292,4.429211,0.044292,,,1-5 ha
59957,0.011368,205,SAO PAULO,SE,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,11368,1.136833,0.011368,,,1-5 ha
59971,0.007338,206,SAO PAULO,SE,VERDE 6,PRACA,MUNICIPAL,PRACA,,FERNANDO COSTA,PRACA FERNANDO COSTA,Praça,,Fernando Costa,Praça Fernando Costa,,7337,0.733756,0.007338,,,0.5-1 ha
59985,0.042621,207,SAO PAULO,REPUBLICA,VERDE 5,PRACA,MUNICIPAL,PRACA,DA,REPUBLICA,PRACA DA REPUBLICA,Praça,da,República,Praça da República,,42621,4.262143,0.042621,,,1-5 ha
59999,0.020284,208,SAO PAULO,SANTA CECILIA,VERDE 5,PRACA,MUNICIPAL,PRACA,,PRINCESA ISABEL,PRACA PRINCESA ISABEL,Praça,,Princesa Isabel,Praça Princesa Isabel,,20284,2.028421,0.020284,,,1-5 ha
60013,0.012469,209,SAO PAULO,SANTA CECILIA,VERDE 6,PRACA,MUNICIPAL,PRACA,,JULIO PRESTES,PRACA JULIO PRESTES,Praça,,Júlio Prestes,Praça Júlio Prestes,,12468,1.246866,0.012469,,,1-5 ha
60028,0.094687,210,SAO PAULO,BOM RETIRO,VERDE 4,PARQUE URBANO,MUNICIPAL,JARDIM,DA,LUZ,JARDIM DA LUZ,Jardim,da,Luz,Jardim da Luz,1798.0,94687,9.4687,0.094687,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,5-10 ha
60042,0.014725,211,SAO PAULO,VILA MARIANA,VERDE 6,PRACA,MUNICIPAL,PRACA,,SAO FRANCISCO DO GLORIA,PRACA SAO FRANCISCO DO GLORIA,Praça,,São Francisco do Glória,Praça São Francisco do Glória,,14724,1.472487,0.014725,,,1-5 ha
60056,0.133478,212,SAO PAULO,LIBERDADE,VERDE 4,PARQUE URBANO,MUNICIPAL,PARQUE,DA,ACLIMACAO,PARQUE DA ACLIMACAO,Parque,da,Aclimação,Parque da Aclimação,1939.0,133478,13.347823,0.133478,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,10-50 ha
60070,0.22616,213,SAO PAULO,IPIRANGA,VERDE 3,PARQUE URBANO,MUNICIPAL,PARQUE,DA,INDEPENDENCIA,PARQUE DA INDEPENDENCIA,Parque,da,Independência,Parque da Independência,1989.0,226159,22.615955,0.22616,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,10-50 ha
60084,0.122148,214,SAO PAULO,SE,VERDE 5,PRACA,MUNICIPAL,PARQUE,,DOM PEDRO SEGUNDO,PARQUE DOM PEDRO SEGUNDO,Parque,,Dom Pedro Segundo,Parque Dom Pedro Segundo,,122147,12.214795,0.122148,,,10-50 ha
60099,0.023846,380,SAO PAULO,BRAS,VERDE 5,PARQUE URBANO,MUNICIPAL,PARQUE,,BENEMERITO JOSE BRAS,PARQUE BENEMERITO JOSE BRAS,Parque,,Benemérito José Brás,Parque Benemérito José Brás,2011.0,23845,2.384566,0.023846,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,1-5 ha
60113,0.024624,215,SAO PAULO,SANTA CECILIA,VERDE 5,PRACA,MUNICIPAL,PRACA,,NICOLAU DE MORAIS BARROS FILHO,PRACA NICOLAU DE MORAIS BARROS FILHO,Praça,,Nicolau de Morais Barros Filho,Praça Nicolau de Morais Barros Filho,,24623,2.462378,0.024624,,,1-5 ha
60128,0.011065,348,SAO PAULO,CASA VERDE,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,11065,1.106546,0.011065,,,1-5 ha
60142,0.015616,217,SAO PAULO,BOM RETIRO,VERDE 6,PRACA,MUNICIPAL,PRACA,,ARMENIA,PRACA ARMENIA,Praça,,Armênia,Praça Armênia,,15615,1.561595,0.015616,,,1-5 ha
60156,0.011598,218,SAO PAULO,BOM RETIRO,VERDE 6,PRACA,MUNICIPAL,PRACA,,BENTO DE CAMARGO BARROS,PRACA BENTO DE CAMARGO BARROS,Praça,,Bento de Camargo Barros,Praça Bento de Camargo Barros,,11598,1.159839,0.011598,,,1-5 ha
60170,0.014518,219,SAO PAULO,SANTANA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,14518,1.451846,0.014518,,,1-5 ha
60184,0.033529,220,SAO PAULO,SANTANA,VERDE 5,PRACA,MUNICIPAL,PRACA,,CAMPO DE BAGATELLE,PRACA CAMPO DE BAGATELLE,Praça,,Campo de Bagatelle,Praça Campo de Bagatelle,,33528,3.352874,0.033529,,,1-5 ha
60198,1.638494,221,SAO PAULO,MANDAQUI,VERDE 2,PARES,ESTADUAL,PARQUE,,ALBERTO LOEFGREN,PARES ALBERTO LOEFGREN,Parque,,Alberto Loefgren,PARES Alberto Loefgren,1896.0,1638494,163.849425,1.638494,SIMA - COORDENADORIA DE PARQUES E PARCERIAS,NOME POPULAR: HORTO FLORESTAL,>100 ha
60213,0.226853,222,SAO PAULO,SANTANA,VERDE 3,PARES,ESTADUAL,PARQUE,DA,JUVENTUDE,PARES JUVENTUDE,Parque,da,Juventude,PARES Juventude,2003.0,226852,22.685281,0.226853,SIMA - COORDENADORIA DE PARQUES E PARCERIAS,,10-50 ha
60228,0.111199,223,SAO PAULO,VILA GUILHERME,VERDE 4,PARQUE URBANO,MUNICIPAL,PARQUE,DO,TROTE,PARQUE DO TROTE,Parque,do,Trote,Parque do Trote,1986.0,111198,11.119866,0.111199,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),TAMBEM PARQUE DA VILHA GUILHERME,10-50 ha
60242,0.01943,224,SAO PAULO,SANTANA,VERDE 6,PRACA,MUNICIPAL,PARQUE,,DOMINGOS LUIS,PARQUE DOMINGOS LUIS,Parque,,Domingos Luís,Parque Domingos Luís,,19429,1.942998,0.01943,,INCLUINDO AREAS DA ANTIGA LINHA FERREA,1-5 ha
60256,0.015929,225,SAO PAULO,TUCURUVI,VERDE 6,PRACA,MUNICIPAL,PRACA,,JOSE ANTONIO DE ARAUJO,PRACA JOSE ANTONIO DE ARAUJO,Praça,,José Antônio de Araújo,Praça José Antônio de Araújo,,15928,1.592878,0.015929,,,1-5 ha
60270,0.020452,226,SAO PAULO,TUCURUVI,VERDE 6,PARQUE URBANO,MUNICIPAL,PARQUE,,LIONS CLUBE TUCURUVI,PARQUE LIONS CLUBE TUCURUVI,Parque,,Lions Clube Tucuruvi,Parque Lions Clube Tucuruvi,2008.0,20451,2.045167,0.020452,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,1-5 ha
57235,0.015539,194,SAO PAULO,MOEMA,VERDE 6,PRACA,MUNICIPAL,PRACA,,TULIO FONTOURA,PRACA TULIO FONTOURA,Praça,,Túlio Fontoura,Praça Túlio Fontoura,,15538,1.553884,0.015539,,,1-5 ha
57249,0.075538,195,SAO PAULO,MOEMA,VERDE 5,PRACA,MUNICIPAL,PRACA,DO,OBELISCO,PRACA DO OBELISCO,Praça,do,Obelisco,Praça do Obelisco,,75537,7.553757,0.075538,,,5-10 ha
57263,0.040595,196,SAO PAULO,MOEMA,VERDE 5,PRACA,MUNICIPAL,PRACA,DO,AEROMODELISMO,PRACA DO AEROMODELISMO,Praça,do,Aeromodelismo,Praça do Aeromodelismo,,40595,4.059531,0.040595,,,1-5 ha
57277,0.013858,405,SAO PAULO,MOEMA,VERDE 6,PRACA,MUNICIPAL,PRACA,,CARLOS GARDEL,PRACA CARLOS GARDEL,Praça,,Carlos Gardel,Praça Carlos Gardel,,13857,1.385775,0.013858,,,1-5 ha
57292,0.005501,197,SAO PAULO,JARDIM PAULISTA,VERDE 6,PARQUE URBANO,MUNICIPAL,PARQUE,,MARIO COVAS,PARQUE MARIO COVAS,Parque,,Mário Covas,Parque Mário Covas,2010.0,5500,0.550094,0.005501,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,0.5-1 ha
57306,0.01204,406,SAO PAULO,JARDIM PAULISTA,VERDE 6,PRACA,MUNICIPAL,PRACA,,ALEXANDRE DE GUSMAO,PRACA ALEXANDRE DE GUSMAO,Praça,,Alexandre de Gusmão,Praça Alexandre de Gusmão,,12039,1.20397,0.01204,,,1-5 ha
57320,0.041845,198,SAO PAULO,JARDIM PAULISTA,VERDE 5,PARQUE URBANO,MUNICIPAL,PARQUE,,SIQUEIRA CAMPOS (TRIANON),PARQUE SIQUEIRA CAMPOS (TRIANON),Parque,,Siqueira Campos (Trianon),Parque Siqueira Campos (Trianon),1882.0,41845,4.184514,0.041845,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,1-5 ha
57334,0.00927,407,SAO PAULO,BELA VISTA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,9269,0.926994,0.00927,,,0.5-1 ha
57348,0.009655,403,SAO PAULO,VILA MARIANA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,9654,0.965499,0.009655,,,0.5-1 ha
57362,0.009375,404,SAO PAULO,VILA MARIANA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,9375,0.937515,0.009375,,,0.5-1 ha
57376,0.014633,199,SAO PAULO,VILA MARIANA,VERDE 6,PRACA,MUNICIPAL,PRACA,,ROSA ALVES DA SILVA,PRACA ROSA ALVES DA SILVA,Praça,,Rosa Alves da Silva,Praça Rosa Alves da Silva,,14632,1.463261,0.014633,,,1-5 ha
57390,0.004101,401,SAO PAULO,VILA MARIANA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,4100,0.410058,0.004101,,,<0.5 ha
57405,0.003955,402,SAO PAULO,VILA MARIANA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,3954,0.395465,0.003955,,,<0.5 ha
57419,0.002244,399,SAO PAULO,VILA MARIANA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,2243,0.224375,0.002244,,,<0.5 ha
57433,0.00221,397,SAO PAULO,VILA MARIANA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,2210,0.221038,0.00221,,,<0.5 ha
57447,0.00016,398,SAO PAULO,BELA VISTA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,160,0.016039,0.00016,,,<0.5 ha
57461,0.002441,396,SAO PAULO,BELA VISTA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,2441,0.244118,0.002441,,,<0.5 ha
57475,0.013185,400,SAO PAULO,VILA MARIANA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,13185,1.318542,0.013185,,,1-5 ha
57489,0.002579,394,SAO PAULO,BELA VISTA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,2579,0.257926,0.002579,,,<0.5 ha
57503,0.003838,395,SAO PAULO,LIBERDADE,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,3837,0.38375,0.003838,,,<0.5 ha
57518,0.007799,393,SAO PAULO,LIBERDADE,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,7798,0.779897,0.007799,,,0.5-1 ha
57532,0.005909,392,SAO PAULO,BELA VISTA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,5908,0.590899,0.005909,,,0.5-1 ha
57546,0.002854,391,SAO PAULO,BELA VISTA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,2853,0.285372,0.002854,,,<0.5 ha
57560,0.002144,390,SAO PAULO,LIBERDADE,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,2143,0.21436,0.002144,,,<0.5 ha
57574,0.012151,387,SAO PAULO,LIBERDADE,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,12151,1.215114,0.012151,,,1-5 ha
57588,0.003668,389,SAO PAULO,BELA VISTA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,3668,0.366802,0.003668,,,<0.5 ha
57602,0.023166,200,SAO PAULO,CONSOLACAO,VERDE 5,PARQUE URBANO,MUNICIPAL,PARQUE,,BUENOS AIRES,PARQUE BUENOS AIRES,Parque,,Buenos Aires,Parque Buenos Aires,1913.0,23166,2.3166,0.023166,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,1-5 ha
57616,0.009955,408,SAO PAULO,BELA VISTA,VERDE 6,PRACA,MUNICIPAL,PRACA,,QUATORZE BIS,PRACA QUATORZE BIS,Praça,,Quatorze Bis,Praça Quatorze Bis,,9955,0.995541,0.009955,,,0.5-1 ha
57631,0.009234,409,SAO PAULO,CONSOLACAO,VERDE 6,PRACA,MUNICIPAL,PRACA,,ROTARY,PRACA ROTARY,Praça,,Rotary,Praça Rotary,,9234,0.923447,0.009234,,,0.5-1 ha
57645,0.024321,347,SAO PAULO,CONSOLACAO,VERDE 5,PARQUE URBANO,MUNICIPAL,PARQUE,,AUGUSTA,PARQUE AUGUSTA,Parque,,Augusta,Parque Augusta,2021.0,24321,2.432125,0.024321,SECRETARIA DO VERDE E MEIO AMBIENTE (DGPU),,1-5 ha
57659,0.013947,201,SAO PAULO,REPUBLICA,VERDE 6,PRACA,MUNICIPAL,LARGO,DO,AROUCHE,LARGO DO AROUCHE,Largo,do,Arouche,Largo do Arouche,,13946,1.394676,0.013947,,,1-5 ha
57673,0.000633,388,SAO PAULO,BELA VISTA,VERDE 6,PRACA,MUNICIPAL,PRACA,,,PRACA,Praça,,,Praça,,633,0.063324,0.000633,,,<0.5 ha
